"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"26.03.2018","153,37","151,21","153,66","150,28","4,10M","3,01%"
"23.03.2018","148,89","152,25","152,58","148,54","4,44M","-2,10%"
"22.03.2018","152,09","155,00","155,25","152,00","4,75M","-2,94%"
"21.03.2018","156,69","156,57","158,20","155,92","3,48M","0,31%"
"20.03.2018","156,20","157,52","157,93","155,29","4,34M","-0,73%"
"19.03.2018","157,35","159,71","159,89","156,45","5,48M","-1,82%"
"16.03.2018","160,26","160,06","161,98","159,64","9,26M","0,41%"
"15.03.2018","159,61","158,71","161,25","158,52","3,87M","0,94%"
"14.03.2018","158,12","160,17","160,68","157,74","3,63M","-0,75%"
"13.03.2018","159,32","160,09","162,11","158,81","4,19M","-0,59%"
"12.03.2018","160,26","159,64","161,02","158,87","5,06M","0,60%"
"09.03.2018","159,31","157,47","159,58","157,30","5,02M","1,98%"
"08.03.2018","156,21","159,00","159,57","155,07","6,46M","-1,33%"
"07.03.2018","158,32","155,00","158,83","154,73","4,61M","1,67%"
"06.03.2018","155,72","157,28","157,89","155,16","3,69M","-0,78%"
"05.03.2018","156,95","154,12","157,49","153,75","3,67M","1,59%"
"02.03.2018","154,49","152,79","154,76","151,88","3,26M","0,44%"
"01.03.2018","153,81","155,53","156,97","152,79","4,04M","-1,30%"
"28.02.2018","155,83","157,50","158,14","155,80","3,80M","-0,46%"
"27.02.2018","156,55","158,46","159,78","156,53","4,24M","-1,28%"
"26.02.2018","158,58","155,81","158,88","155,51","3,61M","1,97%"
"23.02.2018","155,52","154,30","155,85","154,07","3,26M","1,53%"
"22.02.2018","153,18","154,50","155,04","152,79","4,02M","-0,51%"
